"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"pp[3,168]",2.91752920437249e-05,0.000101808029003644,9.69656457677132e-09,7.47041468802499e-07,3.64413139593499e-06,1.61665479233659e-05,0.000225233346812708,1.11494150247064,24
"pp[1,169]",0.969098134476509,0.0495933830946384,0.828016072774741,0.964542115072166,0.98807878439073,0.996356242339491,0.999796082462872,1.01797979356596,130
"pp[2,169]",0.0308776574489526,0.049561743022414,0.000203895345864393,0.00364037586018287,0.0119073213601406,0.0354479073576967,0.171951965046798,1.11505268543819,27
"pp[3,169]",2.4208074538259e-05,8.64204602861053e-05,6.75537117322485e-09,5.53276813929744e-07,2.78749864588163e-06,1.29365584041247e-05,0.000190931170912551,1.11776315636314,24
"pp[1,170]",0.971794572377204,0.0465198741838445,0.841406242485243,0.968262353814642,0.989461564090424,0.996880073388339,0.999835024438179,1.02032932939201,120
"pp[2,170]",0.0281853275413701,0.0464928621038013,0.000164958836548572,0.00311668776127067,0.0105359767048295,0.0317061224597601,0.158532389959467,1.11865306289445,26
"pp[3,170]",2.01000814262244e-05,7.33462513619699e-05,4.74775692263788e-09,4.10669635976465e-07,2.12135623319994e-06,1.01272497870748e-05,0.000161803086219578,1.1205320328386,23
"pp[1,171]",0.974244208442476,0.0436403996628828,0.852525027243932,0.971646353175768,0.990735537607855,0.997313003052032,0.999863711828903,1.02292488052577,120
"pp[2,171]",0.0257390912765923,0.0436173368894487,0.000136163412047788,0.00268635957134006,0.00925869663560723,0.0283096308995575,0.147464541011955,1.12221046675409,26
"pp[3,171]",1.67002809321656e-05,6.22413460528608e-05,3.31594893060525e-09,3.01909901678328e-07,1.62693390909808e-06,7.94976109426869e-06,0.000137323703908695,1.12324717437895,23
"pp[1,172]",0.976469785129405,0.0409438455013566,0.863871108190793,0.974543202922096,0.99189199714887,0.997696468807524,0.999889191490556,1.02575839758909,110
"pp[2,172]",0.0235163302846315,0.0409241531701459,0.000110799930197576,0.00229968394369289,0.00810559113084322,0.0254501100266273,0.136108513353724,1.12572053203211,25
"pp[3,172]",1.38845859636328e-05,5.28118363311098e-05,2.2181005183223e-09,2.22558870989426e-07,1.25199472577644e-06,6.20521877454058e-06,0.000115859130331348,1.12590791976652,22
"pp[1,173]",0.978492076235794,0.0384195070958376,0.871979884492492,0.977091313123917,0.992884503670185,0.998030110421932,0.999908458572872,1.0288186398319,100
"pp[2,173]",0.0214963727738807,0.0384026915898804,9.15399466400854e-05,0.00196815578069537,0.0071143076657526,0.0228989937959171,0.12797425048038,1.12917948945968,24
"pp[3,173]",1.15509903255244e-05,4.4806919218659e-05,1.49021062388354e-09,1.67026274747724e-07,9.63088737454135e-07,4.89903267848684e-06,9.75160527338604e-05,1.1285138739647,22
"pp[1,174]",0.98033001929552,0.0360571248967395,0.879672670623799,0.979477556670911,0.993739848416097,0.998308687744677,0.999926531554366,1.03209105639267,100
"pp[2,174]",0.0196603651160621,0.0360427653156354,7.34664675555229e-05,0.00168927584041194,0.00625964532446059,0.020510848871711,0.120320363551977,1.13258412978835,23
"pp[3,174]",9.61558841825223e-06,3.80127756831986e-05,1.01136904622803e-09,1.23844615787731e-07,7.36956110771831e-07,3.84321135210082e-06,8.2062353385663e-05,1.13106487906044,22
"pp[1,175]",0.98200084845738,0.033846899225768,0.888250938383317,0.981562576195966,0.994533830203356,0.998565766799681,0.999941168839022,1.03555786421207,96
"pp[2,175]",0.0179911422243505,0.033834636644462,5.88295539766963e-05,0.00143319452041415,0.00546181982510163,0.0184183992702536,0.111731833817948,1.13593176549047,23
"pp[3,175]",8.0093182692238e-06,3.22472671900803e-05,7.13731541614526e-10,9.25843150952301e-08,5.68456987238074e-07,3.00605103756265e-06,6.88312248934859e-05,1.13356098666316,21
"pp[1,176]",0.983520225127345,0.0317794914702992,0.895396970947334,0.983448863414612,0.995189797202111,0.998760682667665,0.999952321285927,1.0391983164973,92
"pp[2,176]",0.0164730995762842,0.0317690197558516,4.76762565452894e-05,0.00123922798908902,0.00480926269850143,0.0165385389223595,0.104585235367949,1.13922019111563,22
"pp[3,176]",6.6752963708032e-06,2.7355353636894e-05,4.72895438023139e-10,6.9232651474069e-08,4.33873133266203e-07,2.33603378479726e-06,5.72603827171723e-05,1.13600243202518,21
"pp[1,177]",0.98490236435689,0.0298460171252842,0.902117978042574,0.985086761254081,0.995791435597819,0.998933056067578,0.999961791929889,1.04298913997178,89
"pp[2,177]",0.0150920690066419,0.0298370751022149,3.82076633784817e-05,0.00106637206471482,0.00420799644548755,0.014905650703078,0.0978686507736677,1.14244764333449,22
"pp[3,177]",5.56663646842571e-06,2.32051445865395e-05,3.27312477548699e-10,5.16298854360808e-08,3.29267248938999e-07,1.81020464815603e-06,4.76236920889621e-05,1.13838961004081,21
"pp[1,178]",0.986160155553289,0.0280380346042615,0.908069315929361,0.986607012975361,0.996317044355349,0.999076621358256,0.999969204664569,1.04690510646398,86
"pp[2,178]",0.0138351997827479,0.0280303993812804,3.07950176753655e-05,0.000923175844380759,0.00368285424689783,0.013383703265917,0.091888244380725,1.14561276148755,21
"pp[3,178]",4.64466396312614e-06,1.96845039266171e-05,2.26604884726834e-10,3.85037070088003e-08,2.54244617276953e-07,1.40317021364534e-06,3.95957092748964e-05,1.14072305319419,20
"pp[1,179]",0.987305276574688,0.0263475324186969,0.914338120304591,0.987963779373126,0.996784176677206,0.999213407769106,0.999975607063651,1.05091969582094,84
"pp[2,179]",0.0126908459716575,0.0263410137112716,2.43925422737242e-05,0.000786553848979447,0.00321562072814598,0.0120257539703395,0.0856521200508958,1.14871454926356,21
"pp[3,179]",3.87745365415239e-06,1.66981361629403e-05,1.55096927116924e-10,2.88207171688957e-08,1.93055025468773e-07,1.09054689954827e-06,3.29131765338559e-05,1.14300341145961,20
"pp[1,180]",0.988348300662067,0.0247669162611639,0.919400492941108,0.989250080646576,0.99714767467399,0.999327698146281,0.999980474665953,1.05500580326774,82
"pp[2,180]",0.0116484607061961,0.024761351564899,1.95252375599594e-05,0.000672212144927695,0.00285208785015313,0.0107490567282736,0.0805917985208156,1.15175233796637,20
"pp[3,180]",3.23863173704428e-06,1.41650903411591e-05,1.08649631357205e-10,2.15091166628831e-08,1.4678491948175e-07,8.57145766307837e-07,2.77260380448828e-05,1.14523143410901,20
"pp[1,181]",0.989298795963195,0.0232889967277646,0.923611144195075,0.990473549739839,0.997489599399905,0.999420347690553,0.999984162442048,1.05913644514328,80
"pp[2,181]",0.0106984976430191,0.0232842472165778,1.58373766689859e-05,0.000579618524259931,0.00250993749644197,0.00952425169495732,0.0763881091834543,1.15472575168986,20
"pp[3,181]",2.70639378613801e-06,1.20166249460614e-05,7.25493976300483e-11,1.60508804245024e-08,1.11886566890543e-07,6.74893974736518e-07,2.33432243789116e-05,1.14740795334667,19
"pp[1,182]",0.990165417632806,0.0219069778609532,0.929200465388718,0.99147716991514,0.99778779360616,0.999499603879037,0.999987540243185,1.06328542181047,79
"pp[2,182]",0.0098323196678907,0.0219029249013238,1.24596825277203e-05,0.00050033877240733,0.00221178948458917,0.00852226822385567,0.070787044611668,1.15763467460668,20
"pp[3,182]",2.26269930342578e-06,1.01943839553423e-05,4.83668932039767e-11,1.1984316192847e-08,8.51696289287733e-08,5.29557668961183e-07,1.96907589208322e-05,1.14953386966884,19
"pp[1,183]",0.9909559926608,0.0206144463519288,0.933170440841918,0.992403475983284,0.998068604939818,0.999579467389342,0.999990030575505,1.06742790442192,78
"pp[2,183]",0.00904211472854516,0.0206109885399508,9.9693161202789e-06,0.000420520647898692,0.00193137561296317,0.00759621581431091,0.0668177143612359,1.16047922048571,19
"pp[3,183]",1.89261065481805e-06,8.64884046661335e-06,3.22449559107424e-11,8.94618966264089e-09,6.46024307034458e-08,4.12936658806635e-07,1.66865507866764e-05,1.15161013883241,19
"pp[1,184]",0.991677597697914,0.0194053610697274,0.937141554372835,0.993183055347264,0.99830977751198,0.999637344066524,0.999992017797519,1.07154092185634,77
"pp[2,184]",0.00832081855195758,0.0194024117113536,7.98203685203294e-06,0.000362630206482171,0.00169016183725537,0.0068168550960904,0.062855499117547,1.16325970448216,19
"pp[3,184]",1.58375012838347e-06,7.33796995190567e-06,2.21688950655924e-11,6.64995906547019e-09,4.88705590836476e-08,3.22944222911818e-07,1.40880390637195e-05,1.15363776031038,19
"pp[1,185]",0.992336630226306,0.0182740425376413,0.940493881092065,0.993896104958319,0.998524019557096,0.999691541414642,0.999993569550657,1.07560373425953,76
"pp[2,185]",0.00766204392001813,0.0182715275044198,6.43043284418081e-06,0.000308387650404151,0.00147589290664821,0.00610375270452408,0.0594987405443618,1.16597661718985,19
"pp[3,185]",1.32585367591679e-06,6.22612022932864e-06,1.53552436661724e-11,4.96539046816066e-09,3.72040309558964e-08,2.52826162461577e-07,1.1889071079016e-05,1.15561776711062,18
"pp[1,186]",0.992938873469829,0.0172151620149953,0.944061572527922,0.994554558145781,0.99870048347688,0.999735285642487,0.99999487691947,1.07959808913762,75
"pp[2,186]",0.00706001612633437,0.017213017917916,5.12302804728218e-06,0.000264709150091342,0.00129944897518511,0.00544535308895118,0.0559373019984579,1.16863060090476,18
"pp[3,186]",1.11040383650108e-06,5.28304970272475e-06,1.08349826125526e-11,3.716841348131e-09,2.84276874651584e-08,1.99262447693766e-07,1.00442318992868e-05,1.15755121683651,18
"pp[1,187]",0.993489555462934,0.0162237299279675,0.947059156080141,0.995141755940399,0.998863598689476,0.999771405794656,0.999995897555686,1.08350836405894,74
"pp[2,187]",0.00650951420951443,0.016221902560889,4.10237356887737e-06,0.000228591376697481,0.00113639505943014,0.00485821011139225,0.0529350925189636,1.17122242801974,18
"pp[3,187]",9.30327551119164e-07,4.48310934526569e-06,7.7237070376259e-12,2.77883683883249e-09,2.16342190606459e-08,1.55750476652557e-07,8.45646570699783e-06,1.15943918387301,18
"pp[1,188]",0.993993402704259,0.0152950834989498,0.950072762849265,0.995643980734053,0.999006100365306,0.999803657434173,0.999996712059896,1.08732160625605,74
"pp[2,188]",0.00600581754854656,0.015293526510632,3.287923890914e-06,0.000196342176291589,0.000993888290165605,0.0043560051802131,0.0499234515858095,1.17375298144974,18
"pp[3,188]",7.79747194389718e-07,3.80454733678913e-06,5.11820133948718e-12,2.07366118254606e-09,1.65932987543298e-08,1.22427666858088e-07,7.20231929954289e-06,1.1612827525877,18
"pp[1,189]",0.994454688815922,0.0144248735296266,0.95292624674823,0.996117364019444,0.999138232728974,0.999833340387712,0.999997346009189,1.09102748362486,73
"pp[2,189]",0.00554465740879569,0.0144235472898028,2.65390466373151e-06,0.000166657875703029,0.000861761141012108,0.00388256353046729,0.0470699779569251,1.17622323697387,18
"pp[3,189]",6.53775282658229e-07,3.22891825471165e-06,3.45239386870177e-12,1.54196159160721e-09,1.26806227290896e-08,9.53246363495603e-08,6.01288312028742e-06,1.16308301144356,18
"pp[1,190]",0.994877278616153,0.0136090503854152,0.955653596833638,0.996540048354334,0.999244420998623,0.999858387084582,0.999997848255624,1.09461816389088,73
"pp[2,190]",0.0051221730387902,0.0136079210157536,2.15173332467779e-06,0.000141611138267796,0.000755574457267766,0.00345990712082189,0.0443462995827791,1.17863424737262,17
"pp[3,190]",5.48345056562764e-07,2.74058131180304e-06,2.42668412492303e-12,1.15479551893837e-09,9.67194088938252e-09,7.3870091588954e-08,5.06864938613499e-06,1.16484104792804,18
"pp[1,191]",0.995264667994043,0.0128438493011085,0.958670535644301,0.996910740694241,0.999339609769006,0.999878811872199,0.999998297223774,1.09808813932199,73
"pp[2,191]",0.00473487193540268,0.0128428878464684,1.70277463865425e-06,0.000121180270587743,0.000660383432380186,0.00308920512028281,0.0413287135300946,1.18098712823524,17
"pp[3,191]",4.60070554004289e-07,2.3262743762266e-06,1.6530988205418e-12,8.61353833984529e-10,7.33028445877019e-09,5.81233891069439e-08,4.27185599847444e-06,1.16655794421023,17
"pp[1,192]",0.995620019953038,0.0121257751770674,0.961501624720573,0.997231698720337,0.999421001026483,0.999895830315114,0.999998646201014,1.10143401367654,73
"pp[2,192]",0.00437959391601596,0.0121249568962847,1.35379649235485e-06,0.000104162976938458,0.000578991547005182,0.00276814273665895,0.0384976454359683,1.18328304531169,17
"pp[3,192]",3.86130945873783e-07,1.974752442265e-06,1.10419078504459e-12,6.39540142224041e-10,5.60249007487414e-09,4.54202345250387e-08,3.6021192076513e-06,1.16823477344589,17
"pp[1,193]",0.995946197165962,0.0114515870629652,0.964135664681269,0.99751168761167,0.999493414101994,0.999910332060598,0.999998910178437,1.10465426647168,73
"pp[2,193]",0.00405347865918747,0.0114508908216118,1.08982041431452e-06,8.96672734454925e-05,0.000506575121342338,0.00248830494530408,0.0358636981777384,1.18552320328586,17
"pp[3,193]",3.24174850550988e-07,1.67648088272623e-06,7.38143861263691e-13,4.74053437828727e-10,4.24818352032385e-09,3.5704082636396e-08,3.05350274205068e-06,1.16987259665685,17
"pp[1,194]",0.996245791359866,0.0108182825347471,0.966613931506878,0.997781902268124,0.99955740256737,0.999923755382132,0.999999104445923,1.10774900750291,73
"pp[2,194]",0.00375393639901999,0.0108176902849941,8.95543728047072e-07,7.62413656585384e-05,0.000442596791587952,0.00221807443713028,0.0333856729103746,1.18770883585032,17
"pp[3,194]",2.72241113669847e-07,1.42337524107015e-06,5.09193302913747e-13,3.53081557789305e-10,3.22825731069185e-09,2.81236414541625e-08,2.58252653801013e-06,1.1714724601186,17
"pp[1,195]",0.996521149824724,0.010223082164,0.968906113884369,0.998004440379113,0.999609190237933,0.999934664387272,0.999999291792967,1.11071973214812,73
"pp[2,195]",0.00347862148210659,0.0102225784989735,7.08206505711303e-07,6.53318866134506e-05,0.00039079884712292,0.00199541559867066,0.0310933066041627,1.18984119696824,16
"pp[3,195]",2.28693169133758e-07,1.20858054400116e-06,3.59915174324914e-13,2.63094387411999e-10,2.45324451967833e-09,2.19703657559187e-08,2.15772366606393e-06,1.17303539319601,17
"pp[1,196]",0.996774399316394,0.00966341426147784,0.970895293293234,0.998228304792856,0.999657038735055,0.999944177961744,0.999999429380082,1.1135690855855,73
"pp[2,196]",0.00322540851899398,0.00966298603338207,5.7061558761015e-07,5.58163838448994e-05,0.000342957979534958,0.00177161788462842,0.029103789824393,1.19192155321365,16
"pp[3,196]",1.92164612029411e-07,1.02628416126933e-06,2.49677486211029e-13,1.95015130118497e-10,1.87074772107131e-09,1.71829326231053e-08,1.80973745776492e-06,1.17456240657306,17
"pp[1,197]",0.997007467601718,0.00913690005198804,0.972680702919957,0.998406298643213,0.999702086622165,0.999952266399913,0.999999540073562,1.11630064181076,73
"pp[2,197]",0.00299237088424709,0.00913653604486437,4.59921046721217e-07,4.77333303640848e-05,0.000297909176198027,0.0015935705077965,0.0273185087895624,1.19395117708788,16
"pp[3,197]",1.61514035202284e-07,8.7155713303101e-07,1.68382401426035e-13,1.45576359638894e-10,1.42187457307432e-09,1.33593052144357e-08,1.52320863305182e-06,1.17605449082827,17
"pp[1,198]",0.997222102872293,0.00864133940959885,0.974832211629017,0.998578165249081,0.999741051132356,0.999959210955899,0.99999963625253,1.11891870135913,73
"pp[2,198]",0.00277776134018084,0.00864103005892551,3.6374602702052e-07,4.07886525262633e-05,0.00025894823430905,0.00142176041020051,0.025167631359144,1.19593134121658,16
"pp[3,198]",1.35787526108067e-07,7.40219647626487e-07,1.10430738692783e-13,1.07914824674994e-10,1.08556107282338e-09,1.03936004465416e-08,1.27580194544166e-06,1.17751261531217,16
"pp[1,199]",0.997419891233464,0.00817469725285187,0.976412265771864,0.998726375656546,0.99977295615701,0.99996541566292,0.999999712396361,1.12142810997144,74
"pp[2,199]",0.00257999457903279,0.00817443440532153,2.87603504399232e-07,3.45843264070974e-05,0.000227043039202307,0.00127356488068406,0.0235869618027589,1.19786331333866,16
"pp[3,199]",1.14187503195956e-07,6.28727002588986e-07,7.5011760304202e-14,8.00256746964626e-11,8.27800713647021e-10,8.18674499085564e-09,1.07918842142253e-06,1.17893772728809,16
"pp[1,200]",0.997602272456465,0.00773509067138392,0.977904461601066,0.998862836210436,0.999800795821719,0.999970695302868,0.999999768412631,1.12383409910398,74
"pp[2,200]",0.00239763149673183,0.00773486737915419,2.31587058539986e-07,2.93045217394052e-05,0.000199195248715271,0.00113716290307382,0.0220937217138165,1.19974835200504,16
"pp[3,200]",9.60468029390144e-08,5.34072935204398e-07,5.00572184647587e-14,5.99343449618036e-11,6.26868886647073e-10,6.42958643067821e-09,9.05032614172727e-07,1.1803307513016,16
"pp[1,201]",0.997770554164414,0.0073207768294274,0.979665360651128,0.998985485753741,0.999825420446938,0.999974990851984,0.999999813886884,1.12614214815325,74
"pp[2,201]",0.00222936502846729,0.00732058717395351,1.86112693896815e-07,2.50083336036312e-05,0.000174578845974428,0.00101451387132499,0.0203344180089526,1.20158770291188,15
"pp[3,201]",8.08071189993833e-08,4.53707679928497e-07,3.39191001696688e-14,4.48956308443328e-11,4.76025050075696e-10,5.04821643702295e-09,7.5631126474669e-07,1.18169258874777,16
"pp[1,202]",0.997925924606941,0.00693014166889699,0.980764354708984,0.99910275101932,0.999847339126406,0.999978540027817,0.999999852807279,1.12835786751715,75
"pp[2,202]",0.00207400739200715,0.00692998061014936,1.47192652897864e-07,2.14598725996798e-05,0.000152660355303385,0.000897236888580231,0.0192352830706129,1.20338259579914,15
"pp[3,202]",6.80010514677943e-08,3.8546851045432e-07,2.32785880494708e-14,3.35460687537664e-11,3.61834596767578e-10,3.94113919010438e-09,6.35975507570614e-07,1.18302411760898,16
"pp[1,203]",0.998069464163649,0.00656168941556335,0.98178824350908,0.999196748197402,0.999865848516952,0.99998155487577,0.999999882109579,1.1304869011031,75
"pp[2,203]",0.00193047859919865,0.00656155266302541,1.1789032934945e-07,1.84450621154139e-05,0.000134150819768385,0.000803245157455107,0.0182115702715319,1.20513424185168,15
"pp[3,203]",5.72371528094197e-08,3.27520864550972e-07,1.593816093858e-14,2.52245023120413e-11,2.74726227179887e-10,3.10072852346721e-09,5.34723071573837e-07,1.184326192339,16
"pp[1,204]",0.998202155703167,0.00621403287622056,0.982753769711084,0.999279154927568,0.999883107173815,0.99998422612896,0.999999907237866,1.13253484657888,76
"pp[2,204]",0.00179779610936989,0.0062139167785692,9.27618692083487e-08,1.57737881898129e-05,0.000116889294220876,0.000720728018350796,0.0172460943270042,1.20684383154533,15
"pp[3,204]",4.81874631035193e-08,2.78308438847331e-07,1.07167103256178e-14,1.87654209668008e-11,2.07751765657363e-10,2.4278907750751e-09,4.5266538471484e-07,1.18559964387194,16
"pp[1,205]",0.998324893912383,0.0058858845026051,0.983662102280724,0.99935995182503,0.999898447786454,0.999986383438527,0.99999992791071,1.13450719150096,76
"pp[2,205]",0.00167506551050284,0.00588578595341146,7.20892803919994e-08,1.36165019750917e-05,0.000101549146973538,0.000640046309638058,0.0163377526567478,1.20851253288636,15
"pp[3,205]",4.05771144788037e-08,2.3651088612246e-07,7.36541099475183e-15,1.38903805966205e-11,1.58156964878081e-10,1.89326611848914e-09,3.82756114757682e-07,1.18684527973729,16
"pp[1,206]",0.998438493699206,0.00557604818880616,0.984528168870544,0.999425412174816,0.999911418062789,0.999988242132303,0.999999942865459,1.13640926341192,77
"pp[2,206]",0.00156147212513761,0.00557596454596805,5.71344872534565e-08,1.17577573183909e-05,8.85807599106451e-05,0.000574581060883276,0.0154716983525575,1.21014148999729,15
"pp[3,206]",3.41756566638199e-08,2.01007955902221e-07,5.04236439432002e-15,1.03300272294431e-11,1.19597081849472e-10,1.48585160738593e-09,3.22003349910135e-07,1.18806388426426,16
"pp[1,207]",0.998543697762119,0.00528341176262856,0.985324768053024,0.999481982592221,0.999922427325112,0.999989844043351,0.999999953543328,1.13824619203942,77
"pp[2,207]",0.00145627344806599,0.00528334077956737,4.64559455159744e-08,1.01558699418199e-05,7.75652494929463e-05,0.000518007818501608,0.0146751992597767,1.21173182200689,15
"pp[3,207]",2.87898150241797e-08,1.70849095813455e-07,3.41121649337809e-15,7.71660057612748e-12,9.10045568825834e-11,1.16914625583375e-09,2.71422517813479e-07,1.18925621886112,16
"rho",0.0820640870424744,0.497258487653558,-0.718969926476995,-0.34982759073693,0.05702855718899,0.51487121768054,0.925755190489965,1.15705095135091,18
"sigma[1]",1.36376814122699,0.953687061610419,0.412268302419341,0.675359507377034,1.02520400562211,1.79553515845699,4.0070013214957,1.41139209104773,9
"sigma[2]",0.721811561810704,0.309030006794762,0.356259221581664,0.518349396609281,0.649947483922598,0.834915372408133,1.55735858235423,1.08274241393965,35
